road,lat,lon,current_speed,free_flow_speed,confidence,timestamp
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:12:39
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:12:40
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:17:42
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:17:42
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:17:43
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:22:44
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:22:45
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:22:46
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:27:47
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:27:47
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:27:48
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:32:49
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:32:50
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:32:51
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:37:51
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:37:52
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:37:54
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:42:55
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:42:56
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:42:56
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:47:57
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:47:58
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:47:59
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:53:00
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:53:01
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:53:02
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 09:58:03
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 09:58:03
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 09:58:04
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:03:06
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:03:06
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:03:07
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:08:08
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:08:09
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:08:10
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:13:12
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:13:13
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:13:14
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:18:15
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:18:16
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:18:16
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 10:23:17
Tun Abdul Razak,-5.180458,119.465541,29,35,0.93828,2025-06-03 10:23:19
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 10:23:19
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 10:28:20
Tun Abdul Razak,-5.180458,119.465541,31,35,0.954224,2025-06-03 10:28:21
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 10:28:22
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:33:23
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:33:23
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:33:25
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:38:25
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:38:26
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:38:27
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:43:28
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:43:29
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:43:29
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 10:48:30
Tun Abdul Razak,-5.180458,119.465541,30,36,0.898083,2025-06-03 10:48:31
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 10:48:32
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:53:33
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:53:34
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:53:35
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 10:58:36
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 10:58:36
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 10:58:37
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 11:03:38
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 11:03:39
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 11:03:40
Boulevard,-5.156843,119.446864,23,23,1,2025-06-03 11:08:41
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-03 11:08:41
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-03 11:08:42
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:13:43
Tun Abdul Razak,-5.180458,119.465541,29,35,0.946855,2025-06-03 11:13:44
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:13:45
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:18:46
Tun Abdul Razak,-5.180458,119.465541,30,35,0.951992,2025-06-03 11:18:46
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:18:47
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:23:48
Tun Abdul Razak,-5.180458,119.465541,30,36,0.953623,2025-06-03 11:23:49
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:23:50
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:28:52
Tun Abdul Razak,-5.180458,119.465541,29,36,0.945259,2025-06-03 11:28:52
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:28:53
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:33:54
Tun Abdul Razak,-5.180458,119.465541,28,35,0.914143,2025-06-03 11:33:55
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:33:56
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:38:56
Tun Abdul Razak,-5.180458,119.465541,28,36,0.893421,2025-06-03 11:38:58
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:38:58
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:43:59
Tun Abdul Razak,-5.180458,119.465541,28,36,0.871989,2025-06-03 11:44:00
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:44:01
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:49:01
Tun Abdul Razak,-5.180458,119.465541,28,35,0.832083,2025-06-03 11:49:02
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:49:03
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:54:04
Tun Abdul Razak,-5.180458,119.465541,29,35,0.815713,2025-06-03 11:54:05
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:54:05
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:59:06
Tun Abdul Razak,-5.180458,119.465541,29,36,0.829284,2025-06-03 11:59:07
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:59:08
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:04:09
Tun Abdul Razak,-5.180458,119.465541,29,36,0.8565,2025-06-03 12:04:10
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:04:10
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:09:11
Tun Abdul Razak,-5.180458,119.465541,30,35,0.864216,2025-06-03 12:09:12
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:09:13
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:14:14
Tun Abdul Razak,-5.180458,119.465541,30,36,0.870108,2025-06-03 12:14:15
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:14:15
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:19:16
Tun Abdul Razak,-5.180458,119.465541,30,36,0.944245,2025-06-03 12:19:17
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:19:18
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:24:19
Tun Abdul Razak,-5.180458,119.465541,30,35,0.948534,2025-06-03 12:24:20
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:24:21
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:29:22
Tun Abdul Razak,-5.180458,119.465541,29,36,0.955304,2025-06-03 12:29:23
Sultan Alauddin,-5.202323,119.495785,31,35,0.894568,2025-06-03 12:29:24
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:34:25
Tun Abdul Razak,-5.180458,119.465541,29,36,0.953463,2025-06-03 12:34:26
Sultan Alauddin,-5.202323,119.495785,30,35,0.899177,2025-06-03 12:34:27
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:39:28
Tun Abdul Razak,-5.180458,119.465541,29,35,0.938195,2025-06-03 12:39:28
Sultan Alauddin,-5.202323,119.495785,30,34,0.895377,2025-06-03 12:39:29
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:44:30
Tun Abdul Razak,-5.180458,119.465541,29,35,0.909135,2025-06-03 12:44:32
Sultan Alauddin,-5.202323,119.495785,30,34,0.893756,2025-06-03 12:44:32
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:49:33
Tun Abdul Razak,-5.180458,119.465541,29,36,0.882548,2025-06-03 12:49:34
Sultan Alauddin,-5.202323,119.495785,30,35,0.902279,2025-06-03 12:49:35
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:54:36
Tun Abdul Razak,-5.180458,119.465541,29,36,0.845566,2025-06-03 12:54:37
Sultan Alauddin,-5.202323,119.495785,30,34,0.893679,2025-06-03 12:54:38
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:59:39
Tun Abdul Razak,-5.180458,119.465541,29,35,0.83218,2025-06-03 12:59:40
Sultan Alauddin,-5.202323,119.495785,30,34,0.902742,2025-06-03 12:59:41
Boulevard,-5.156843,119.446864,18,23,0.902186,2025-06-03 13:04:42
Tun Abdul Razak,-5.180458,119.465541,30,35,0.811209,2025-06-03 13:04:43
Sultan Alauddin,-5.202323,119.495785,30,34,0.899892,2025-06-03 13:04:44
Boulevard,-5.156843,119.446864,18,23,0.911469,2025-06-03 13:09:45
Tun Abdul Razak,-5.180458,119.465541,29,36,0.814368,2025-06-03 13:09:45
Sultan Alauddin,-5.202323,119.495785,28,34,0.886609,2025-06-03 13:09:46
Boulevard,-5.156843,119.446864,19,24,0.879855,2025-06-03 13:14:47
Tun Abdul Razak,-5.180458,119.465541,30,35,0.871962,2025-06-03 13:14:48
Sultan Alauddin,-5.202323,119.495785,29,35,0.895538,2025-06-03 13:14:49
Boulevard,-5.156843,119.446864,19,24,0.920914,2025-06-03 13:19:50
Tun Abdul Razak,-5.180458,119.465541,29,36,0.909603,2025-06-03 13:19:51
Sultan Alauddin,-5.202323,119.495785,28,35,0.919866,2025-06-03 13:19:51
Boulevard,-5.156843,119.446864,17,24,0.921004,2025-06-03 13:24:52
Tun Abdul Razak,-5.180458,119.465541,28,36,0.925198,2025-06-03 13:24:53
Sultan Alauddin,-5.202323,119.495785,28,35,0.921814,2025-06-03 13:24:54
Boulevard,-5.156843,119.446864,17,23,0.922071,2025-06-03 13:29:55
Tun Abdul Razak,-5.180458,119.465541,28,36,0.941824,2025-06-03 13:29:55
Sultan Alauddin,-5.202323,119.495785,28,35,0.921776,2025-06-03 13:29:56
Boulevard,-5.156843,119.446864,17,23,0.917975,2025-06-03 13:34:58
Tun Abdul Razak,-5.180458,119.465541,27,35,0.952345,2025-06-03 13:34:59
Sultan Alauddin,-5.202323,119.495785,28,35,0.945207,2025-06-03 13:34:59
Boulevard,-5.156843,119.446864,17,23,0.915698,2025-06-03 13:40:00
Tun Abdul Razak,-5.180458,119.465541,27,35,0.95823,2025-06-03 13:40:01
Sultan Alauddin,-5.202323,119.495785,27,34,0.956691,2025-06-03 13:40:02
Boulevard,-5.156843,119.446864,17,23,0.888821,2025-06-03 13:45:03
Tun Abdul Razak,-5.180458,119.465541,27,36,0.955535,2025-06-03 13:45:04
Sultan Alauddin,-5.202323,119.495785,27,35,0.96923,2025-06-03 13:45:04
Boulevard,-5.156843,119.446864,18,23,0.858321,2025-06-03 13:50:05
Tun Abdul Razak,-5.180458,119.465541,26,35,0.956556,2025-06-03 13:50:06
Sultan Alauddin,-5.202323,119.495785,28,35,0.971255,2025-06-03 13:50:07
Boulevard,-5.156843,119.446864,17,24,0.87577,2025-06-03 13:55:08
Tun Abdul Razak,-5.180458,119.465541,26,36,0.952002,2025-06-03 13:55:09
Sultan Alauddin,-5.202323,119.495785,28,34,0.975475,2025-06-03 13:55:10
Boulevard,-5.156843,119.446864,19,23,0.876421,2025-06-03 14:00:11
Tun Abdul Razak,-5.180458,119.465541,27,35,0.93916,2025-06-03 14:00:11
Sultan Alauddin,-5.202323,119.495785,29,35,0.975834,2025-06-03 14:00:13
Boulevard,-5.156843,119.446864,19,23,0.89024,2025-06-03 14:05:14
Tun Abdul Razak,-5.180458,119.465541,29,36,0.907176,2025-06-03 14:05:15
Sultan Alauddin,-5.202323,119.495785,29,35,0.97457,2025-06-03 14:05:16
Boulevard,-5.156843,119.446864,20,24,0.865925,2025-06-03 14:10:17
Tun Abdul Razak,-5.180458,119.465541,28,36,0.892401,2025-06-03 14:10:18
Sultan Alauddin,-5.202323,119.495785,28,34,0.973317,2025-06-03 14:10:18
Boulevard,-5.156843,119.446864,20,24,0.86102,2025-06-03 14:15:20
Tun Abdul Razak,-5.180458,119.465541,29,35,0.869985,2025-06-03 14:15:21
Sultan Alauddin,-5.202323,119.495785,28,35,0.970121,2025-06-03 14:15:22
Boulevard,-5.156843,119.446864,20,24,0.869925,2025-06-03 14:20:23
Tun Abdul Razak,-5.180458,119.465541,30,35,0.882625,2025-06-03 14:20:24
Sultan Alauddin,-5.202323,119.495785,29,35,0.964947,2025-06-03 14:20:24
Boulevard,-5.156843,119.446864,18,23,0.911899,2025-06-03 15:22:31
Tun Abdul Razak,-5.180458,119.465541,28,36,0.89463,2025-06-03 15:22:32
Sultan Alauddin,-5.202323,119.495785,29,35,0.928679,2025-06-03 15:22:33
Boulevard,-5.156843,119.446864,18,24,0.930345,2025-06-03 15:27:34
Tun Abdul Razak,-5.180458,119.465541,28,35,0.888961,2025-06-03 15:27:34
Sultan Alauddin,-5.202323,119.495785,29,35,0.923063,2025-06-03 15:27:35
Boulevard,-5.156843,119.446864,16,23,0.935754,2025-06-03 15:32:36
Tun Abdul Razak,-5.180458,119.465541,28,36,0.896139,2025-06-03 15:32:37
Sultan Alauddin,-5.202323,119.495785,29,34,0.927341,2025-06-03 15:32:38
Boulevard,-5.156843,119.446864,15,23,0.944202,2025-06-03 15:37:38
Tun Abdul Razak,-5.180458,119.465541,28,36,0.889024,2025-06-03 15:37:39
Sultan Alauddin,-5.202323,119.495785,29,34,0.92699,2025-06-03 15:37:40
Boulevard,-5.156843,119.446864,17,23,0.936582,2025-06-03 15:42:41
Tun Abdul Razak,-5.180458,119.465541,27,36,0.922408,2025-06-03 15:42:42
Sultan Alauddin,-5.202323,119.495785,28,35,0.926494,2025-06-03 15:42:43
Boulevard,-5.156843,119.446864,18,23,0.937513,2025-06-03 15:47:44
Tun Abdul Razak,-5.180458,119.465541,27,36,0.942136,2025-06-03 15:47:44
Sultan Alauddin,-5.202323,119.495785,29,35,0.902096,2025-06-03 15:47:45
Boulevard,-5.156843,119.446864,18,23,0.932645,2025-06-03 15:52:46
Tun Abdul Razak,-5.180458,119.465541,27,36,0.956721,2025-06-03 15:52:47
Sultan Alauddin,-5.202323,119.495785,29,35,0.925116,2025-06-03 15:52:48
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 15:57:49
Tun Abdul Razak,-5.180458,119.465541,28,36,0.963666,2025-06-03 15:57:50
Sultan Alauddin,-5.202323,119.495785,29,35,0.925777,2025-06-03 15:57:50
Boulevard,-5.156843,119.446864,21,24,0.915815,2025-06-03 16:02:51
Tun Abdul Razak,-5.180458,119.465541,27,35,0.951586,2025-06-03 16:02:52
Sultan Alauddin,-5.202323,119.495785,29,35,0.939406,2025-06-03 16:02:53
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:07:54
Tun Abdul Razak,-5.180458,119.465541,27,35,0.952608,2025-06-03 16:07:55
Sultan Alauddin,-5.202323,119.495785,29,35,0.950435,2025-06-03 16:07:56
Boulevard,-5.156843,119.446864,18,23,0.930084,2025-06-03 16:12:57
Tun Abdul Razak,-5.180458,119.465541,27,35,0.957552,2025-06-03 16:12:58
Sultan Alauddin,-5.202323,119.495785,28,34,0.941324,2025-06-03 16:12:59
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:18:00
Tun Abdul Razak,-5.180458,119.465541,28,36,0.946289,2025-06-03 16:18:01
Sultan Alauddin,-5.202323,119.495785,28,34,0.914896,2025-06-03 16:18:02
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:23:03
Tun Abdul Razak,-5.180458,119.465541,26,36,0.927288,2025-06-03 16:23:04
Sultan Alauddin,-5.202323,119.495785,29,34,0.932604,2025-06-03 16:23:05
Boulevard,-5.156843,119.446864,19,23,0.904619,2025-06-03 16:28:05
Tun Abdul Razak,-5.180458,119.465541,27,36,0.947078,2025-06-03 16:28:06
Sultan Alauddin,-5.202323,119.495785,29,35,0.93507,2025-06-03 16:28:07
Boulevard,-5.156843,119.446864,18,24,0.906496,2025-06-03 16:33:08
Tun Abdul Razak,-5.180458,119.465541,27,36,0.943037,2025-06-03 16:33:09
Sultan Alauddin,-5.202323,119.495785,28,34,0.909708,2025-06-03 16:33:10
Boulevard,-5.156843,119.446864,18,24,0.880267,2025-06-03 16:38:11
Tun Abdul Razak,-5.180458,119.465541,26,36,0.942254,2025-06-03 16:38:11
Sultan Alauddin,-5.202323,119.495785,27,34,0.890394,2025-06-03 16:38:12
Boulevard,-5.156843,119.446864,16,23,0.882107,2025-06-03 16:43:13
Tun Abdul Razak,-5.180458,119.465541,26,36,0.936733,2025-06-03 16:43:14
Sultan Alauddin,-5.202323,119.495785,27,35,0.887649,2025-06-03 16:43:15
Boulevard,-5.156843,119.446864,18,23,0.865195,2025-06-03 16:48:16
Tun Abdul Razak,-5.180458,119.465541,26,36,0.961618,2025-06-03 16:48:17
Sultan Alauddin,-5.202323,119.495785,27,35,0.891413,2025-06-03 16:48:17
Boulevard,-5.156843,119.446864,18,23,0.88486,2025-06-03 16:53:18
Tun Abdul Razak,-5.180458,119.465541,27,36,0.973775,2025-06-03 16:53:19
Sultan Alauddin,-5.202323,119.495785,26,35,0.861453,2025-06-03 16:53:20
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:58:21
Tun Abdul Razak,-5.180458,119.465541,27,36,0.971241,2025-06-03 16:58:21
Sultan Alauddin,-5.202323,119.495785,27,34,0.856389,2025-06-03 16:58:22
Boulevard,-5.156843,119.446864,18,23,0.905982,2025-06-03 17:03:23
Tun Abdul Razak,-5.180458,119.465541,27,36,0.968799,2025-06-03 17:03:24
Sultan Alauddin,-5.202323,119.495785,28,35,0.840643,2025-06-03 17:03:25
Boulevard,-5.156843,119.446864,18,23,0.919033,2025-06-03 17:08:26
Tun Abdul Razak,-5.180458,119.465541,25,35,0.962078,2025-06-03 17:08:27
Sultan Alauddin,-5.202323,119.495785,26,35,0.850987,2025-06-03 17:08:27
Boulevard,-5.156843,119.446864,19,23,0.941648,2025-06-03 17:13:29
Tun Abdul Razak,-5.180458,119.465541,26,35,0.953767,2025-06-03 17:13:29
Sultan Alauddin,-5.202323,119.495785,24,35,0.90499,2025-06-03 17:13:30
Boulevard,-5.156843,119.446864,17,23,0.935721,2025-06-03 17:18:31
Tun Abdul Razak,-5.180458,119.465541,27,35,0.95825,2025-06-03 17:18:32
Sultan Alauddin,-5.202323,119.495785,25,34,0.929188,2025-06-03 17:18:33
Boulevard,-5.156843,119.446864,16,23,0.95701,2025-06-03 17:23:34
Tun Abdul Razak,-5.180458,119.465541,26,36,0.951878,2025-06-03 17:23:35
Sultan Alauddin,-5.202323,119.495785,25,34,0.936549,2025-06-03 17:23:36
Boulevard,-5.156843,119.446864,17,24,0.959154,2025-06-03 17:28:36
Tun Abdul Razak,-5.180458,119.465541,26,36,0.948049,2025-06-03 17:28:37
Sultan Alauddin,-5.202323,119.495785,25,34,0.9403,2025-06-03 17:28:38
Boulevard,-5.156843,119.446864,16,24,0.961701,2025-06-03 17:33:39
Tun Abdul Razak,-5.180458,119.465541,27,36,0.953818,2025-06-03 17:33:40
Sultan Alauddin,-5.202323,119.495785,25,35,0.946388,2025-06-03 17:33:40
Boulevard,-5.156843,119.446864,17,23,0.953968,2025-06-03 17:38:41
Tun Abdul Razak,-5.180458,119.465541,26,36,0.949139,2025-06-03 17:38:42
Sultan Alauddin,-5.202323,119.495785,25,35,0.937125,2025-06-03 17:38:43
Boulevard,-5.156843,119.446864,16,23,0.94209,2025-06-03 17:43:44
Tun Abdul Razak,-5.180458,119.465541,25,36,0.926876,2025-06-03 17:43:45
Sultan Alauddin,-5.202323,119.495785,25,34,0.886649,2025-06-03 17:43:46
Boulevard,-5.156843,119.446864,17,23,0.921084,2025-06-03 17:48:46
Tun Abdul Razak,-5.180458,119.465541,26,35,0.91574,2025-06-03 17:48:47
Sultan Alauddin,-5.202323,119.495785,24,35,0.896587,2025-06-03 17:48:48
Boulevard,-5.156843,119.446864,16,24,0.906921,2025-06-03 17:53:49
Tun Abdul Razak,-5.180458,119.465541,26,36,0.926076,2025-06-03 17:53:50
Sultan Alauddin,-5.202323,119.495785,24,35,0.918902,2025-06-03 17:53:51
Boulevard,-5.156843,119.446864,16,24,0.82271,2025-06-03 17:58:52
Tun Abdul Razak,-5.180458,119.465541,26,35,0.943065,2025-06-03 17:58:52
Sultan Alauddin,-5.202323,119.495785,24,34,0.913601,2025-06-03 17:58:53
Boulevard,-5.156843,119.446864,17,24,0.837497,2025-06-03 18:03:54
Tun Abdul Razak,-5.180458,119.465541,26,36,0.942789,2025-06-03 18:03:55
Sultan Alauddin,-5.202323,119.495785,24,34,0.91812,2025-06-03 18:03:56
Boulevard,-5.156843,119.446864,17,23,0.870997,2025-06-03 18:08:57
Tun Abdul Razak,-5.180458,119.465541,25,36,0.935096,2025-06-03 18:08:58
Sultan Alauddin,-5.202323,119.495785,23,35,0.931114,2025-06-03 18:08:58
Boulevard,-5.156843,119.446864,17,23,0.86098,2025-06-03 18:13:59
Tun Abdul Razak,-5.180458,119.465541,25,35,0.952956,2025-06-03 18:14:00
Sultan Alauddin,-5.202323,119.495785,23,35,0.930393,2025-06-03 18:14:01
Boulevard,-5.156843,119.446864,16,22,0.794742,2025-06-03 18:19:03
Tun Abdul Razak,-5.180458,119.465541,26,36,0.958104,2025-06-03 18:19:03
Sultan Alauddin,-5.202323,119.495785,24,34,0.933199,2025-06-03 18:19:04
Boulevard,-5.156843,119.446864,15,23,0.869,2025-06-03 18:24:05
Tun Abdul Razak,-5.180458,119.465541,25,36,0.945016,2025-06-03 18:24:06
Sultan Alauddin,-5.202323,119.495785,24,35,0.909359,2025-06-03 18:24:07
Boulevard,-5.156843,119.446864,16,23,0.89138,2025-06-03 18:29:08
Tun Abdul Razak,-5.180458,119.465541,25,35,0.930103,2025-06-03 18:29:08
Sultan Alauddin,-5.202323,119.495785,23,34,0.933171,2025-06-03 18:29:09
Boulevard,-5.156843,119.446864,16,23,0.881075,2025-06-03 18:34:10
Tun Abdul Razak,-5.180458,119.465541,25,35,0.92447,2025-06-03 18:34:11
Sultan Alauddin,-5.202323,119.495785,23,34,0.927566,2025-06-03 18:34:12
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-04 11:27:49
Tun Abdul Razak,-5.180458,119.465541,31,35,0.881888,2025-06-04 11:27:50
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-04 11:27:51
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 09:43:43
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 09:43:44
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 09:43:45
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 09:48:45
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 09:48:46
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 09:48:47
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 09:53:48
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 09:53:49
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 09:53:50
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 09:58:51
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 09:58:53
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 09:58:53
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 10:03:54
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 10:03:55
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 10:03:56
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 10:08:57
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 10:08:58
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 10:08:58
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 10:13:59
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 10:14:00
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 10:14:01
Boulevard,-5.156843,119.446864,23,23,1,2025-06-05 10:19:02
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-05 10:19:03
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-05 10:19:04
