road,lat,lon,current_speed,free_flow_speed,confidence,timestamp,congestion_percent,rush_hour,congestion_level,low_confidence,is_weekend,hour,speed_diff,temperature,weathercode,weather
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 10:58:37,0.0,False,Low,False,False,10,0.0,27.2,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:03:38,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-03 11:03:39,0.0,False,Low,False,False,11,12.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:03:40,0.0,False,Low,False,False,11,0.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:08:41,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-03 11:08:41,0.0,False,Low,False,False,11,12.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:08:42,0.0,False,Low,False,False,11,0.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:13:43,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,35,0.946855,2025-06-03 11:13:44,17.14285714285714,False,Low,False,False,11,6.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:13:45,0.0,False,Low,False,False,11,6.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:18:46,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,35,0.951992,2025-06-03 11:18:46,14.28571428571429,False,Low,False,False,11,7.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:18:47,0.0,False,Low,False,False,11,5.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:23:48,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,36,0.953623,2025-06-03 11:23:49,16.666666666666664,False,Low,False,False,11,7.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:23:50,0.0,False,Low,False,False,11,5.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:28:52,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.945259,2025-06-03 11:28:52,19.444444444444443,False,Low,False,False,11,6.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:28:53,0.0,False,Low,False,False,11,6.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:33:54,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,35,0.914143,2025-06-03 11:33:55,19.999999999999996,False,Low,False,False,11,5.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:33:56,0.0,False,Low,False,False,11,7.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:38:56,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.893421,2025-06-03 11:38:58,22.22222222222222,False,Low,False,False,11,5.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:38:58,0.0,False,Low,False,False,11,7.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:43:59,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.871989,2025-06-03 11:44:00,22.22222222222222,False,Low,False,False,11,5.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:44:01,0.0,False,Low,False,False,11,7.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:49:01,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,35,0.832083,2025-06-03 11:49:02,19.999999999999996,False,Low,False,False,11,5.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:49:03,0.0,False,Low,False,False,11,7.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:54:04,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,35,0.815713,2025-06-03 11:54:05,17.14285714285714,False,Low,False,False,11,6.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:54:05,0.0,False,Low,False,False,11,6.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 11:59:06,0.0,False,Low,False,False,11,-12.0,28.1,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.829284,2025-06-03 11:59:07,19.444444444444443,False,Low,False,False,11,6.0,28.1,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 11:59:08,0.0,False,Low,False,False,11,6.0,28.1,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:04:09,0.0,False,Low,False,False,12,-12.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.8565,2025-06-03 12:04:10,19.444444444444443,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:04:10,0.0,False,Low,False,False,12,6.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:09:11,0.0,False,Low,False,False,12,-12.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,35,0.864216,2025-06-03 12:09:12,14.28571428571429,False,Low,False,False,12,7.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:09:13,0.0,False,Low,False,False,12,5.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:14:14,0.0,False,Low,False,False,12,-12.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,36,0.870108,2025-06-03 12:14:15,16.666666666666664,False,Low,False,False,12,7.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:14:15,0.0,False,Low,False,False,12,5.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:19:16,0.0,False,Low,False,False,12,-12.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,36,0.944245,2025-06-03 12:19:17,16.666666666666664,False,Low,False,False,12,7.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:19:18,0.0,False,Low,False,False,12,5.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:24:19,0.0,False,Low,False,False,12,-12.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,35,0.948534,2025-06-03 12:24:20,14.28571428571429,False,Low,False,False,12,7.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-03 12:24:21,0.0,False,Low,False,False,12,5.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:29:22,0.0,False,Low,False,False,12,-12.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.955304,2025-06-03 12:29:23,19.444444444444443,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,31,35,0.894568,2025-06-03 12:29:24,11.428571428571432,False,Low,False,False,12,2.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:34:25,0.0,False,Low,False,False,12,-8.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.953463,2025-06-03 12:34:26,19.444444444444443,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,30,35,0.899177,2025-06-03 12:34:27,14.28571428571429,False,Low,False,False,12,1.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:39:28,0.0,False,Low,False,False,12,-7.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,35,0.938195,2025-06-03 12:39:28,17.14285714285714,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,30,34,0.895377,2025-06-03 12:39:29,11.764705882352944,False,Low,False,False,12,1.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:44:30,0.0,False,Low,False,False,12,-7.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,35,0.909135,2025-06-03 12:44:32,17.14285714285714,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,30,34,0.893756,2025-06-03 12:44:32,11.764705882352944,False,Low,False,False,12,1.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:49:33,0.0,False,Low,False,False,12,-7.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.882548,2025-06-03 12:49:34,19.444444444444443,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,30,35,0.902279,2025-06-03 12:49:35,14.28571428571429,False,Low,False,False,12,1.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:54:36,0.0,False,Low,False,False,12,-7.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.845566,2025-06-03 12:54:37,19.444444444444443,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,30,34,0.893679,2025-06-03 12:54:38,11.764705882352944,False,Low,False,False,12,1.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 12:59:39,0.0,False,Low,False,False,12,-7.0,28.5,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,35,0.83218,2025-06-03 12:59:40,17.14285714285714,False,Low,False,False,12,6.0,28.5,3,cloudy
Sultan Alauddin,-5.202323,119.495785,30,34,0.902742,2025-06-03 12:59:41,11.764705882352944,False,Low,False,False,12,1.0,28.5,3,cloudy
Boulevard,-5.156843,119.446864,18,23,0.902186,2025-06-03 13:04:42,21.739130434782606,False,Low,False,False,13,-12.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,35,0.811209,2025-06-03 13:04:43,14.28571428571429,False,Low,False,False,13,12.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,30,34,0.899892,2025-06-03 13:04:44,11.764705882352944,False,Low,False,False,13,0.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,18,23,0.911469,2025-06-03 13:09:45,21.739130434782606,False,Low,False,False,13,-12.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.814368,2025-06-03 13:09:45,19.444444444444443,False,Low,False,False,13,11.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,34,0.886609,2025-06-03 13:09:46,17.647058823529417,False,Low,False,False,13,-1.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,19,24,0.879855,2025-06-03 13:14:47,20.833333333333336,False,Low,False,False,13,-9.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,35,0.871962,2025-06-03 13:14:48,14.28571428571429,False,Low,False,False,13,11.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,29,35,0.895538,2025-06-03 13:14:49,17.14285714285714,False,Low,False,False,13,-1.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,19,24,0.920914,2025-06-03 13:19:50,20.833333333333336,False,Low,False,False,13,-10.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.909603,2025-06-03 13:19:51,19.444444444444443,False,Low,False,False,13,10.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,35,0.919866,2025-06-03 13:19:51,19.999999999999996,False,Low,False,False,13,-1.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,17,24,0.921004,2025-06-03 13:24:52,29.166666666666664,False,Low,False,False,13,-11.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.925198,2025-06-03 13:24:53,22.22222222222222,False,Low,False,False,13,11.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,35,0.921814,2025-06-03 13:24:54,19.999999999999996,False,Low,False,False,13,0.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,17,23,0.922071,2025-06-03 13:29:55,26.086956521739136,False,Low,False,False,13,-11.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.941824,2025-06-03 13:29:55,22.22222222222222,False,Low,False,False,13,11.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,35,0.921776,2025-06-03 13:29:56,19.999999999999996,False,Low,False,False,13,0.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,17,23,0.917975,2025-06-03 13:34:58,26.086956521739136,False,Low,False,False,13,-11.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,35,0.952345,2025-06-03 13:34:59,22.857142857142854,False,Low,False,False,13,10.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,35,0.945207,2025-06-03 13:34:59,19.999999999999996,False,Low,False,False,13,1.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,17,23,0.915698,2025-06-03 13:40:00,26.086956521739136,False,Low,False,False,13,-11.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,35,0.95823,2025-06-03 13:40:01,22.857142857142854,False,Low,False,False,13,10.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,27,34,0.956691,2025-06-03 13:40:02,20.588235294117652,False,Low,False,False,13,0.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,17,23,0.888821,2025-06-03 13:45:03,26.086956521739136,False,Low,False,False,13,-10.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,36,0.955535,2025-06-03 13:45:04,25.0,False,Low,False,False,13,10.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,27,35,0.96923,2025-06-03 13:45:04,22.857142857142854,False,Low,False,False,13,0.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,18,23,0.858321,2025-06-03 13:50:05,21.739130434782606,False,Low,False,False,13,-9.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,26,35,0.956556,2025-06-03 13:50:06,25.71428571428571,False,Low,False,False,13,8.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,35,0.971255,2025-06-03 13:50:07,19.999999999999996,False,Low,False,False,13,2.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,17,24,0.87577,2025-06-03 13:55:08,29.166666666666664,False,Low,False,False,13,-11.0,28.8,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,26,36,0.952002,2025-06-03 13:55:09,27.77777777777778,False,Low,False,False,13,9.0,28.8,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,34,0.975475,2025-06-03 13:55:10,17.647058823529417,False,Low,False,False,13,2.0,28.8,3,cloudy
Boulevard,-5.156843,119.446864,19,23,0.876421,2025-06-03 14:00:11,17.391304347826086,False,Low,False,False,14,-9.0,28.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,27,35,0.93916,2025-06-03 14:00:11,22.857142857142854,False,Low,False,False,14,8.0,28.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.975834,2025-06-03 14:00:13,17.14285714285714,False,Low,False,False,14,2.0,28.4,51,drizzle
Boulevard,-5.156843,119.446864,19,23,0.89024,2025-06-03 14:05:14,17.391304347826086,False,Low,False,False,14,-10.0,28.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,29,36,0.907176,2025-06-03 14:05:15,19.444444444444443,False,Low,False,False,14,10.0,28.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.97457,2025-06-03 14:05:16,17.14285714285714,False,Low,False,False,14,0.0,28.4,51,drizzle
Boulevard,-5.156843,119.446864,20,24,0.865925,2025-06-03 14:10:17,16.666666666666664,False,Low,False,False,14,-9.0,28.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,28,36,0.892401,2025-06-03 14:10:18,22.22222222222222,False,Low,False,False,14,8.0,28.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,28,34,0.973317,2025-06-03 14:10:18,17.647058823529417,False,Low,False,False,14,0.0,28.4,51,drizzle
Boulevard,-5.156843,119.446864,20,24,0.86102,2025-06-03 14:15:20,16.666666666666664,False,Low,False,False,14,-8.0,28.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,29,35,0.869985,2025-06-03 14:15:21,17.14285714285714,False,Low,False,False,14,9.0,28.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,28,35,0.970121,2025-06-03 14:15:22,19.999999999999996,False,Low,False,False,14,-1.0,28.4,51,drizzle
Boulevard,-5.156843,119.446864,20,24,0.869925,2025-06-03 14:20:23,16.666666666666664,False,Low,False,False,14,-8.0,28.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,30,35,0.882625,2025-06-03 14:20:24,14.28571428571429,False,Low,False,False,14,10.0,28.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.964947,2025-06-03 14:20:24,17.14285714285714,False,Low,False,False,14,-1.0,28.4,51,drizzle
Boulevard,-5.156843,119.446864,18,23,0.911899,2025-06-03 15:22:31,21.739130434782606,False,Low,False,False,15,-11.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,28,36,0.89463,2025-06-03 15:22:32,22.22222222222222,False,Low,False,False,15,10.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.928679,2025-06-03 15:22:33,17.14285714285714,False,Low,False,False,15,1.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,18,24,0.930345,2025-06-03 15:27:34,25.0,False,Low,False,False,15,-11.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,28,35,0.888961,2025-06-03 15:27:34,19.999999999999996,False,Low,False,False,15,10.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.923063,2025-06-03 15:27:35,17.14285714285714,False,Low,False,False,15,1.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,16,23,0.935754,2025-06-03 15:32:36,30.434782608695656,False,Moderate,False,False,15,-13.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,28,36,0.896139,2025-06-03 15:32:37,22.22222222222222,False,Low,False,False,15,12.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,34,0.927341,2025-06-03 15:32:38,14.70588235294118,False,Low,False,False,15,1.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,15,23,0.944202,2025-06-03 15:37:38,34.78260869565217,False,Moderate,False,False,15,-14.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,28,36,0.889024,2025-06-03 15:37:39,22.22222222222222,False,Low,False,False,15,13.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,34,0.92699,2025-06-03 15:37:40,14.70588235294118,False,Low,False,False,15,1.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,17,23,0.936582,2025-06-03 15:42:41,26.086956521739136,False,Low,False,False,15,-12.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,27,36,0.922408,2025-06-03 15:42:42,25.0,False,Low,False,False,15,10.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,28,35,0.926494,2025-06-03 15:42:43,19.999999999999996,False,Low,False,False,15,1.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,18,23,0.937513,2025-06-03 15:47:44,21.739130434782606,False,Low,False,False,15,-10.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,27,36,0.942136,2025-06-03 15:47:44,25.0,False,Low,False,False,15,9.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.902096,2025-06-03 15:47:45,17.14285714285714,False,Low,False,False,15,2.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,18,23,0.932645,2025-06-03 15:52:46,21.739130434782606,False,Low,False,False,15,-11.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,27,36,0.956721,2025-06-03 15:52:47,25.0,False,Low,False,False,15,9.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.925116,2025-06-03 15:52:48,17.14285714285714,False,Low,False,False,15,2.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 15:57:49,0.0,False,Low,False,False,15,-6.0,27.6,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,28,36,0.963666,2025-06-03 15:57:50,22.22222222222222,False,Low,False,False,15,5.0,27.6,51,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.925777,2025-06-03 15:57:50,17.14285714285714,False,Low,False,False,15,1.0,27.6,51,drizzle
Boulevard,-5.156843,119.446864,21,24,0.915815,2025-06-03 16:02:51,12.5,True,Low,False,False,16,-8.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,35,0.951586,2025-06-03 16:02:52,22.857142857142854,True,Low,False,False,16,6.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,29,35,0.939406,2025-06-03 16:02:53,17.14285714285714,True,Low,False,False,16,2.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:07:54,0.0,True,Low,False,False,16,-6.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,35,0.952608,2025-06-03 16:07:55,22.857142857142854,True,Low,False,False,16,4.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,29,35,0.950435,2025-06-03 16:07:56,17.14285714285714,True,Low,False,False,16,2.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,18,23,0.930084,2025-06-03 16:12:57,21.739130434782606,True,Low,False,False,16,-11.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,35,0.957552,2025-06-03 16:12:58,22.857142857142854,True,Low,False,False,16,9.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,34,0.941324,2025-06-03 16:12:59,17.647058823529417,True,Low,False,False,16,1.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:18:00,0.0,True,Low,False,False,16,-5.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.946289,2025-06-03 16:18:01,22.22222222222222,True,Low,False,False,16,5.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,34,0.914896,2025-06-03 16:18:02,17.647058823529417,True,Low,False,False,16,0.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:23:03,0.0,True,Low,False,False,16,-5.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,26,36,0.927288,2025-06-03 16:23:04,27.77777777777778,True,Low,False,False,16,3.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,29,34,0.932604,2025-06-03 16:23:05,14.70588235294118,True,Low,False,False,16,3.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,19,23,0.904619,2025-06-03 16:28:05,17.391304347826086,True,Low,False,False,16,-10.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,36,0.947078,2025-06-03 16:28:06,25.0,True,Low,False,False,16,8.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,29,35,0.93507,2025-06-03 16:28:07,17.14285714285714,True,Low,False,False,16,2.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,18,24,0.906496,2025-06-03 16:33:08,25.0,True,Low,False,False,16,-11.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,36,0.943037,2025-06-03 16:33:09,25.0,True,Low,False,False,16,9.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,28,34,0.909708,2025-06-03 16:33:10,17.647058823529417,True,Low,False,False,16,1.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,18,24,0.880267,2025-06-03 16:38:11,25.0,True,Low,False,False,16,-10.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,26,36,0.942254,2025-06-03 16:38:11,27.77777777777778,True,Low,False,False,16,8.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,27,34,0.890394,2025-06-03 16:38:12,20.588235294117652,True,Low,False,False,16,1.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,16,23,0.882107,2025-06-03 16:43:13,30.434782608695656,True,Moderate,False,False,16,-11.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,26,36,0.936733,2025-06-03 16:43:14,27.77777777777778,True,Low,False,False,16,10.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,27,35,0.887649,2025-06-03 16:43:15,22.857142857142854,True,Low,False,False,16,1.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,18,23,0.865195,2025-06-03 16:48:16,21.739130434782606,True,Low,False,False,16,-9.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,26,36,0.961618,2025-06-03 16:48:17,27.77777777777778,True,Low,False,False,16,8.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,27,35,0.891413,2025-06-03 16:48:17,22.857142857142854,True,Low,False,False,16,1.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,18,23,0.88486,2025-06-03 16:53:18,21.739130434782606,True,Low,False,False,16,-9.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,36,0.973775,2025-06-03 16:53:19,25.0,True,Low,False,False,16,9.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,26,35,0.861453,2025-06-03 16:53:20,25.71428571428571,True,Low,False,False,16,-1.0,27.4,3,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-03 16:58:21,0.0,True,Low,False,False,16,-3.0,27.4,3,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,36,0.971241,2025-06-03 16:58:21,25.0,True,Low,False,False,16,4.0,27.4,3,cloudy
Sultan Alauddin,-5.202323,119.495785,27,34,0.856389,2025-06-03 16:58:22,20.588235294117652,True,Low,False,False,16,0.0,27.4,3,cloudy
